-0.549181	0.392263	0.737923	0.000000	-0.832169	-0.337806	-0.439752	0.000000	0.076777	-0.855580	0.511946	0.000000	-0.070310	1.626890	0.684199	1.000000	
-0.472754	0.445682	0.760178	0.000000	-0.877469	-0.317334	-0.359649	0.000000	0.080942	-0.837058	0.541093	0.000000	-0.049404	1.596319	0.644852	1.000000	
-0.379382	0.495098	0.781631	0.000000	-0.921970	-0.273253	-0.274416	0.000000	0.077720	-0.824749	0.560133	0.000000	-0.002535	1.583704	0.611224	1.000000	
-0.301789	0.522465	0.797467	0.000000	-0.950136	-0.233706	-0.206451	0.000000	0.078509	-0.820007	0.566943	0.000000	0.051161	1.587830	0.589758	1.000000	
-0.303292	0.546048	0.780926	0.000000	-0.951887	-0.211357	-0.221900	0.000000	0.043886	-0.810654	0.583879	0.000000	0.143077	1.606938	0.594569	1.000000	
-0.319270	0.549481	0.772099	0.000000	-0.947498	-0.200342	-0.249221	0.000000	0.017741	-0.811131	0.584595	0.000000	0.196056	1.629234	0.622431	1.000000	
-0.362519	0.558200	0.746320	0.000000	-0.930060	-0.165352	-0.328097	0.000000	-0.059738	-0.813063	0.579102	0.000000	0.257937	1.657488	0.676387	1.000000	
-0.381548	0.552773	0.740853	0.000000	-0.915024	-0.112307	-0.387452	0.000000	-0.130970	-0.825729	0.548651	0.000000	0.304869	1.682209	0.748539	1.000000	
-0.450553	0.506547	0.735127	0.000000	-0.874266	-0.083659	-0.478184	0.000000	-0.180722	-0.858144	0.480550	0.000000	0.331267	1.724928	0.822878	1.000000	
-0.534318	0.466103	0.705161	0.000000	-0.827127	-0.116323	-0.549846	0.000000	-0.174259	-0.877050	0.447680	0.000000	0.319770	1.777038	0.892792	1.000000	
-0.614946	0.425863	0.663688	0.000000	-0.773969	-0.164744	-0.611417	0.000000	-0.151041	-0.889663	0.430914	0.000000	0.283822	1.813677	0.933114	1.000000	
-0.686588	0.378718	0.620621	0.000000	-0.721537	-0.250037	-0.645652	0.000000	-0.089342	-0.891097	0.444931	0.000000	0.193136	1.856519	0.959978	1.000000	
-0.711318	0.331728	0.619664	0.000000	-0.702865	-0.339266	-0.625204	0.000000	0.002834	-0.880259	0.474485	0.000000	0.114453	1.871311	0.956602	1.000000	
-0.716496	0.289150	0.634843	0.000000	-0.689712	-0.430025	-0.582560	0.000000	0.104551	-0.855260	0.507541	0.000000	0.026344	1.858121	0.940797	1.000000	
-0.705673	0.310624	0.636818	0.000000	-0.694693	-0.480124	-0.535613	0.000000	0.139377	-0.820362	0.554599	0.000000	-0.032814	1.837890	0.896481	1.000000	
-0.732091	0.310923	0.606111	0.000000	-0.666681	-0.509789	-0.543739	0.000000	0.139927	-0.802149	0.580498	0.000000	-0.109912	1.812811	0.845160	1.000000	
-0.748254	0.333787	0.573326	0.000000	-0.653723	-0.518140	-0.551522	0.000000	0.112973	-0.787475	0.605904	0.000000	-0.166571	1.777395	0.795346	1.000000	
-0.722096	0.405830	0.560249	0.000000	-0.689749	-0.484569	-0.537996	0.000000	0.053145	-0.774916	0.629826	0.000000	-0.185881	1.743344	0.722213	1.000000	
-0.703537	0.401679	0.586251	0.000000	-0.707495	-0.473636	-0.524518	0.000000	0.066982	-0.783788	0.617406	0.000000	-0.204552	1.700640	0.642518	1.000000	
-0.671436	0.396951	0.625783	0.000000	-0.733535	-0.476057	-0.485073	0.000000	0.105358	-0.784729	0.610819	0.000000	-0.195529	1.660784	0.598304	1.000000	
-0.598554	0.416340	0.684393	0.000000	-0.789584	-0.450848	-0.416285	0.000000	0.135241	-0.789554	0.598593	0.000000	-0.173011	1.635620	0.550148	1.000000	
-0.538099	0.370684	0.756996	0.000000	-0.815212	-0.457102	-0.355650	0.000000	0.214191	-0.808487	0.548152	0.000000	-0.148520	1.631872	0.504145	1.000000	
-0.431961	0.290113	0.853958	0.000000	-0.840947	-0.471717	-0.265124	0.000000	0.325911	-0.832656	0.447733	0.000000	-0.115613	1.627035	0.462084	1.000000	
-0.293043	0.268145	0.917728	0.000000	-0.878184	-0.455025	-0.147465	0.000000	0.378047	-0.849147	0.368822	0.000000	-0.043783	1.662400	0.467514	1.000000	
-0.262671	0.328430	0.907269	0.000000	-0.904656	-0.410834	-0.113193	0.000000	0.335561	-0.850499	0.405031	0.000000	0.004173	1.702631	0.474394	1.000000	
-0.305427	0.306960	0.901382	0.000000	-0.898031	-0.407623	-0.165478	0.000000	0.316629	-0.860011	0.400159	0.000000	0.016967	1.728532	0.513293	1.000000	
-0.377708	0.303461	0.874785	0.000000	-0.876647	-0.421304	-0.232362	0.000000	0.298037	-0.854643	0.425158	0.000000	0.005157	1.752986	0.556672	1.000000	
-0.447123	0.314772	0.837257	0.000000	-0.853355	-0.430647	-0.293816	0.000000	0.268077	-0.845850	0.461164	0.000000	-0.005841	1.769952	0.588476	1.000000	
-0.534458	0.230247	0.813229	0.000000	-0.794954	-0.463733	-0.391152	0.000000	0.287060	-0.855534	0.430881	0.000000	-0.034751	1.790057	0.632550	1.000000	
-0.600035	0.139183	0.787773	0.000000	-0.720152	-0.522775	-0.456166	0.000000	0.348338	-0.841032	0.413916	0.000000	-0.086931	1.815393	0.658720	1.000000	
-0.613984	0.080332	0.785220	0.000000	-0.651651	-0.612934	-0.446837	0.000000	0.445392	-0.786040	0.428681	0.000000	-0.139555	1.832474	0.653181	1.000000	
-0.615163	0.174068	0.768944	0.000000	-0.603594	-0.731432	-0.317304	0.000000	0.507197	-0.659324	0.555016	0.000000	-0.150536	1.889130	0.601393	1.000000	
-0.491368	0.198789	0.847963	0.000000	-0.639610	-0.743184	-0.196408	0.000000	0.591149	-0.638874	0.492324	0.000000	-0.109497	1.921767	0.607547	1.000000	
-0.444292	0.271542	0.853738	0.000000	-0.729791	-0.662429	-0.169096	0.000000	0.519625	-0.698178	0.492480	0.000000	-0.024625	1.933758	0.629174	1.000000	
-0.398665	0.373479	0.837603	0.000000	-0.800860	-0.586801	-0.119528	0.000000	0.446866	-0.718455	0.533041	0.000000	0.027645	1.934914	0.634360	1.000000	
-0.368280	0.434969	0.821688	0.000000	-0.886108	-0.431719	-0.168618	0.000000	0.281395	-0.790203	0.544423	0.000000	0.076595	1.926529	0.655439	1.000000	
-0.342539	0.472704	0.811922	0.000000	-0.881658	-0.460291	-0.103976	0.000000	0.324571	-0.751454	0.574431	0.000000	0.052966	1.951205	0.692600	1.000000	
-0.416332	0.451501	0.789186	0.000000	-0.843417	-0.515967	-0.149751	0.000000	0.339582	-0.727959	0.595617	0.000000	0.039998	2.005408	0.716706	1.000000	
-0.532973	0.396600	0.747428	0.000000	-0.802325	-0.517429	-0.297561	0.000000	0.268728	-0.758272	0.593977	0.000000	0.035594	2.050334	0.777539	1.000000	
-0.578875	0.306215	0.755735	0.000000	-0.762144	-0.532684	-0.367946	0.000000	0.289898	-0.788974	0.541737	0.000000	-0.004832	2.066702	0.825765	1.000000	
-0.643728	0.228824	0.730242	0.000000	-0.714039	-0.522830	-0.465614	0.000000	0.275249	-0.821151	0.499949	0.000000	-0.055357	2.057402	0.878696	1.000000	
-0.709812	0.204862	0.673942	0.000000	-0.666152	-0.506186	-0.547739	0.000000	0.228930	-0.837740	0.495766	0.000000	-0.097652	2.022471	0.921119	1.000000	
-0.761804	0.163185	0.626917	0.000000	-0.613860	-0.491014	-0.618127	0.000000	0.206956	-0.855731	0.474230	0.000000	-0.147745	1.980654	0.948260	1.000000	
-0.786145	0.140912	0.601765	0.000000	-0.590050	-0.460831	-0.662930	0.000000	0.183897	-0.876230	0.445424	0.000000	-0.177610	1.943807	0.953327	1.000000	
